PLD,10/3/2011,23:18:26,22.62,24.54,4950529,4757690,-6.68,
PLG,10/3/2011,23:18:26,0.95,1.03,190076,201653,-2.91,
PLK,10/3/2011,23:18:26,25.47,25.60,1683,3909,+0.04,
PLL,10/3/2011,23:18:26,40.3898,42.60,2269152,1924940,-3.30,
PLM,10/3/2011,23:18:26,1.04,1.20,371068,271355,-14.52,
PLND,10/3/2011,23:18:26,18.12,18.86,51844,64545,-2.15,
PLOW,10/3/2011,23:18:26,12.50,13.28,142896,113309,+0.55,
PLP,10/3/2011,23:18:26,22.86,23.05,5996,14088,+0.09,
PLS,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PLT,10/3/2011,23:18:26,27.2707,28.73,597758,517245,-3.51,
PLV,10/3/2011,23:18:26,25.85,26.17,7077,7912,-1.22,
PLW,10/3/2011,23:18:26,32.3991,32.79,57191,42250,+1.46,
PLX,10/3/2011,23:18:26,4.42,4.67,82935,232800,-3.91,
PM,10/3/2011,23:18:26,61.75,63.29,10959498,9098510,-0.99,
PMA,10/3/2011,23:18:26,22.92,23.75,1200,1839,-3.77,
PMC,10/3/2011,23:18:26,14.02,14.39,692006,522845,-1.54,
PMF,10/3/2011,23:18:26,13.58,13.74,42715,50252,+0.22,
PMI,10/3/2011,23:18:26,0.19,0.2088,2626241,6928720,-5.00,
PMK,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PML,10/3/2011,23:18:26,10.99,11.21,192143,124436,+0.36,
PMM,10/3/2011,23:18:26,7.48,7.55,104281,125814,+0.54,
PMO,10/3/2011,23:18:26,11.72,11.78,163226,69092,+0.51,
PMR,10/3/2011,23:18:26,18.34,19.0401,36838,19686,-3.52,
PMT,10/3/2011,23:18:26,15.43,16.10,239964,194986,-2.96,
PMX,10/3/2011,23:18:26,10.73,10.89,101230,79947,+1.30,
PNC,10/3/2011,23:18:26,46.21,48.72,6096819,6213420,-4.05,
PNF,10/3/2011,23:18:26,10.469,10.53,10068,9595,+0.29,
PNG,10/3/2011,23:18:26,16.00,16.64,119294,101552,-0.31,
PNH,10/3/2011,23:18:26,25.65,25.81,18992,29430,-0.50,
PNI,10/3/2011,23:18:26,11.09,11.15,11103,16336,-0.18,
PNJ,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PNK,10/3/2011,23:18:26,8.39,9.15,1033371,763381,-7.60,
PNM,10/3/2011,23:18:26,16.07,16.73,1606660,1069400,-2.19,
PNR,10/3/2011,23:18:26,30.86,32.56,1084529,854173,-3.25,
PNS,10/3/2011,23:18:26,1.12,1.26,46163,156992,-12.21,
PNU,10/3/2011,23:18:26,25.06,25.29,46856,20108,-0.28,
PNW,10/3/2011,23:18:26,41.92,43.29,788151,1031320,-2.38,
PNX,10/3/2011,23:18:26,0.97,1.20,927505,481478,-20.49,
PNY,10/3/2011,23:18:26,27.59,29.18,469697,402614,-4.50,
POH,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
POL,10/3/2011,23:18:26,9.95,10.63,1806436,999975,-6.82,
POM,10/3/2011,23:18:26,18.28,19.08,2177573,2555860,-3.28,
POR,10/3/2011,23:18:26,22.75,23.83,1136408,918777,-3.97,
POT,10/3/2011,23:18:26,41.72,43.58,10646673,8618970,-3.38,
PPA,10/3/2011,23:18:26,15.80,16.331,10521,157261,-3.36,
PPC,10/3/2011,23:18:26,3.92,4.39,974603,913439,-8.20,
PPD,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PPG,10/3/2011,23:18:26,68.58,71.56,2324791,1756930,-2.80,
PPH,10/3/2011,23:18:26,63.63,65.76,319452,360138,-2.48,
PPL,10/3/2011,23:18:26,27.76,28.66,4480510,5272590,-2.70,
PPLT,10/3/2011,23:18:26,147.68,150.114,279739,96608,-1.39,
PPO,10/3/2011,23:18:26,51.92,56.80,995637,814956,-7.50,
PPR,10/3/2011,23:18:26,4.96,5.10,316291,506475,-2.54,
PPS,10/3/2011,23:18:26,32.75,35.13,689711,662312,-5.58,
PPT,10/3/2011,23:18:26,5.25,5.43,429304,0,-1.68,
PPY,8/26/2011,23:18:26,N/A,N/A,0,39,0.00,
PQ,10/3/2011,23:18:26,4.971,5.72,2160241,1399900,-7.09,
PQY,9/30/2011,23:18:26,N/A,N/A,0,5158,0.00,
PQZ,9/30/2011,23:18:26,N/A,N/A,0,1327,0.00,
PRA,10/3/2011,23:18:26,69.28,73.00,194769,176084,-3.80,
PRB,10/3/2011,23:18:26,25.10,25.15,5419,3758,+0.57,
PRD,10/3/2011,23:18:26,20.0608,20.27,2495,8231,+0.95,
PRE,10/3/2011,23:18:26,50.65,53.12,527005,548591,-3.06,
PRF,10/3/2011,23:18:26,47.34,49.20,119373,97069,-3.21,
PRGN,10/3/2011,23:18:26,0.66,0.81,507224,324981,-3.82,
PRI,10/3/2011,23:18:26,20.59,21.80,286352,232556,-4.41,
PRK,10/3/2011,23:18:26,49.80,53.63,66623,58125,-5.82,
PRM,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PRN,10/3/2011,23:18:26,22.53,23.158,20566,25688,-3.00,
PRO,10/3/2011,23:18:26,11.64,13.15,134045,120502,-9.54,
PRS,10/3/2011,23:18:26,4.85,5.40,89406,63311,-7.59,
PRU,10/3/2011,23:18:26,43.89,46.87,7632687,5610440,-6.30,
PRX,10/3/2011,23:18:26,26.10,26.90,582476,353550,-1.92,
PSA,10/3/2011,23:18:26,105.71,111.91,1514761,1084220,-5.00,
PSB,10/3/2011,23:18:26,46.74,49.76,134861,111483,-5.61,
PSE,10/3/2011,23:18:26,22.38,23.967,136660,8895000,-6.66,
PSI,10/3/2011,23:18:26,11.54,12.03,10380,22856,-4.31,
PSJ,10/3/2011,23:18:26,20.70,21.768,10194,25677,-4.88,
PSK,10/3/2011,23:18:26,41.50,42.24,20508,17377,-2.15,
PSL,10/3/2011,23:18:26,27.89,28.55,8496,6081,-3.14,
PSO,10/3/2011,23:18:26,17.22,17.63,216506,214450,-1.54,
PSP,10/3/2011,23:18:26,7.34,7.71,506931,371478,-4.16,
PSQ,10/3/2011,23:18:26,33.85,34.97,2561863,1337600,+2.64,
PSR,10/3/2011,23:18:26,42.357,44.31,3827,9628,-4.47,
PSS,10/3/2011,23:18:26,12.48,13.48,1924742,2242410,-3.70,
PST,10/3/2011,23:18:26,30.98,31.4716,129802,206136,-1.90,
PSW,10/3/2011,23:18:26,8.67,8.77,51280,37417,-1.37,
PSY,10/3/2011,23:18:26,9.22,9.467,191548,116536,0.00,
PT,10/3/2011,23:18:26,6.8074,7.166,508474,284173,-5.38,
PTC,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PTD,10/3/2011,23:18:26,29.12,31.09,600,91,+16.35,
PTE,N/A,23:18:26,N/A,N/A,0,7005,0.00,
PTF,10/3/2011,23:18:26,20.10,20.83,14312,10298,-3.92,
PTH,10/3/2011,23:18:26,24.78,25.98,83202,37247,-4.24,
PTI,10/3/2011,23:18:26,10.99,11.37,10338,18180,-5.49,
PTJ,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PTM,10/3/2011,23:18:26,17.26,17.589,64512,27623,-0.92,
PTN,10/3/2011,23:18:26,0.50,0.538,120277,249150,+1.96,
PTO,10/3/2011,23:18:26,10.65,10.912,1523,3097,-0.37,
PTP,10/3/2011,23:18:26,29.74,30.93,296766,298589,-3.22,
PTR,10/3/2011,23:18:26,118.63,123.00,378942,306544,-1.10,
PTV,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PTX,10/3/2011,23:18:26,8.00,8.90,35859,18050,-1.25,
PTY,10/3/2011,23:18:26,15.73,16.50,374237,282644,-4.66,
PUDA,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PUI,10/3/2011,23:18:26,14.81,15.368,18943,114706,-3.63,
PUK,10/3/2011,23:18:26,16.26,17.02,219905,360941,-4.69,
PUW,10/3/2011,23:18:26,18.88,19.77,37739,9170,-5.60,
PVA,10/3/2011,23:18:26,4.85,5.53,1049747,1140550,-12.75,
PVD,10/3/2011,23:18:26,55.00,56.60,25842,23669,-3.66,
PVG,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PVH,10/3/2011,23:18:26,55.89,59.64,1227797,1353530,-3.45,
PVI,10/3/2011,23:18:26,24.99,25.00,203856,132956,0.00,
PVR,10/3/2011,23:18:26,22.25,23.45,360331,263598,-4.57,
PVX,10/3/2011,23:18:26,7.65,8.10,1953476,1349530,-6.13,
PW,10/3/2011,23:18:26,12.00,12.50,1184,2695,-4.00,
PWB,10/3/2011,23:18:26,14.00,14.43,64656,56594,-2.57,
PWC,10/3/2011,23:18:26,35.03,36.56,18074,12689,-4.94,
PWE,10/3/2011,23:18:26,13.58,14.70,4227864,2209780,-7.92,
PWJ,6/15/2011,23:18:26,N/A,N/A,0,28498,0.00,
PWO,10/3/2011,23:18:26,40.14,41.97,4133,2392,-5.04,
PWP,6/15/2011,23:18:26,N/A,N/A,0,5436,0.00,
PWR,10/3/2011,23:18:26,17.35,18.72,3135457,2393430,-7.56,
PWT,6/15/2011,23:18:26,N/A,N/A,0,128661,0.00,
PWV,10/3/2011,23:18:26,16.70,17.21,121908,129823,-2.57,
PWY,6/15/2011,23:18:26,N/A,N/A,0,14377,0.00,
PWZ,10/3/2011,23:18:26,23.94,24.02,1695,9225,+0.08,
PX,10/3/2011,23:18:26,91.58,94.82,2466631,2044480,-1.86,
PXD,10/3/2011,23:18:26,61.68,65.64,2818198,1925540,-6.01,
PXE,10/3/2011,23:18:26,18.00,18.971,37648,39262,-4.84,
PXF,10/3/2011,23:18:26,30.45,31.27,29454,111683,-3.12,
PXG,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PXH,10/3/2011,23:18:26,18.50,19.07,53577,189712,-2.73,
PXI,10/3/2011,23:18:26,29.81,31.35,345871,54173,-4.81,
PXJ,10/3/2011,23:18:26,15.15,16.09,123490,174459,-6.31,
PXN,10/3/2011,23:18:26,5.54,5.822,26401,9008,-5.62,
PXP,10/3/2011,23:18:26,21.28,22.66,2783275,2470650,-6.16,
PXQ,10/3/2011,23:18:26,20.00,20.85,61181,78069,-3.56,
PXR,10/3/2011,23:18:26,32.91,33.9599,30791,34366,-4.47,
PYA,10/3/2011,23:18:26,22.60,23.24,4069,2381,-2.49,
PYB,10/3/2011,23:18:26,22.4101,22.62,2050,6225,-1.62,
PYC,10/3/2011,23:18:26,20.86,21.02,5550,8255,+0.14,
PYG,10/3/2011,23:18:26,21.50,21.90,1800,3438,-1.06,
PYH,10/3/2011,23:18:26,17.6916,18.06,566,1967,-3.17,
PYI,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PYJ,10/3/2011,23:18:26,24.65,25.13,1400,1816,+0.52,
PYK,10/3/2011,23:18:26,21.92,22.00,700,3117,-1.48,
PYL,10/3/2011,23:18:26,21.24,21.27,1700,3356,-1.25,
PYN,10/3/2011,23:18:26,8.97,9.00,8635,12562,-0.33,
PYO,N/A,23:18:26,N/A,N/A,N/A,0,N/A,
PYS,10/3/2011,23:18:26,22.10,22.35,955,4700,+0.55,
PYT,9/30/2011,23:18:26,N/A,N/A,0,2272,0.00,
PYV,10/3/2011,23:18:26,24.80,25.00,900,1366,+0.40,
PYY,9/30/2011,23:18:26,N/A,N/A,0,2494,0.00,
PYZ,10/3/2011,23:18:26,26.35,27.901,61481,22873,-5.59,
PZA,10/3/2011,23:18:26,24.20,24.289,135733,136350,-0.04,
PZB,10/3/2011,23:18:26,23.06,23.40,1300,1895,+2.18,
PZC,10/3/2011,23:18:26,9.54,9.65,36969,42762,+0.94,
PZD,10/3/2011,23:18:26,19.65,20.49,42001,22758,-5.29,
PZE,10/3/2011,23:18:26,12.66,13.60,71864,59533,-6.62,
PZG,10/3/2011,23:18:26,2.17,2.45,1610313,1410020,-8.05,
PZI,10/3/2011,23:18:26,8.22,8.78,11520,78636,-6.48,
PZJ,N/A,23:18:27,N/A,N/A,0,3302,0.00,
PZN,10/3/2011,23:18:27,3.18,3.44,47203,42208,-2.74,
PZT,10/3/2011,23:18:27,23.54,23.68,16802,6620,+0.08,
Q,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
QAI,10/3/2011,23:18:27,26.73,26.952,47631,34444,-0.41,
QBC,10/3/2011,23:18:27,0.5532,0.64,108600,155330,-10.77,
QEP,10/3/2011,23:18:27,24.80,26.70,2378748,1687800,-8.31,
QID,10/3/2011,23:18:27,53.61,57.20,16923884,9830610,+5.04,
QLD,10/3/2011,23:18:27,69.10,73.94,6608096,6007240,-5.22,
QMM,10/3/2011,23:18:27,0.7176,0.83,164955,148391,-3.43,
QTM,10/3/2011,23:18:27,1.71,1.91,2105602,2534110,-5.52,
QUAD,10/3/2011,23:18:27,15.72,18.36,444668,173000,-13.00,
QXM,10/3/2011,23:18:27,0.95,1.00,94698,105544,-2.00,
R,10/3/2011,23:18:27,35.43,37.86,818128,789377,-5.49,
RA,10/3/2011,23:18:27,12.54,13.42,154262,159952,-3.68,
RAD,10/3/2011,23:18:27,0.91,0.99,12201156,10855300,-6.78,
RAE,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
RAH,10/3/2011,23:18:27,75.20,77.45,666193,1081970,-1.25,
RAI,10/3/2011,23:18:27,37.39,37.86,3000612,3351870,-0.21,
RAP,10/3/2011,23:18:27,12.83,13.47,5076,13848,-3.75,
RAS,10/3/2011,23:18:27,3.12,3.49,1474234,1180320,-7.96,
RAX,10/3/2011,23:18:27,31.115,33.89,3313267,1843110,-7.76,
RBA,10/3/2011,23:18:27,19.12,19.91,1335120,388358,-3.76,
RBC,10/3/2011,23:18:27,42.93,45.89,457104,451245,-5.31,
RBL,10/3/2011,23:18:27,24.23,25.00,88756,87362,-2.53,
RBN,10/3/2011,23:18:27,31.55,34.79,1085555,504186,-7.69,
RBS,10/3/2011,23:18:27,6.65,7.04,812889,63094,-6.31,
RBV,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
RBY,10/3/2011,23:18:27,3.23,3.54,1087352,1233520,-5.81,
RC,9/30/2011,23:18:27,N/A,N/A,0,345,0.00,
RCD,10/3/2011,23:18:27,40.27,41.40,13637,8841,-3.65,
RCG,10/3/2011,23:18:27,1.61,1.62,1700,5572,0.00,
RCI,10/3/2011,23:18:27,33.79,34.48,615304,552966,-1.05,
RCL,10/3/2011,23:18:27,20.00,21.51,4855697,3532010,-7.53,
RCS,10/3/2011,23:18:27,10.67,10.94,96045,107981,+0.56,
RDC,10/3/2011,23:18:27,29.08,30.76,3814617,3079950,-3.41,
RDK,10/3/2011,23:18:27,38.09,39.81,517617,351050,-2.23,
RDN,10/3/2011,23:18:27,2.00,2.27,5561758,5226520,-8.68,
RDY,10/3/2011,23:18:27,29.09,30.04,330085,280214,-2.08,
RE,10/3/2011,23:18:27,77.50,79.89,649078,431839,-2.05,
REE,10/3/2011,23:18:27,4.37,5.25,1575019,1238410,-13.19,
REG,10/3/2011,23:18:27,33.08,35.29,1532716,1131040,-5.55,
REK,10/3/2011,23:18:27,39.9816,42.18,45072,39853,+4.72,
REM,10/3/2011,23:18:27,11.85,12.50,392988,275327,-4.58,
REN,10/3/2011,23:18:27,10.70,11.46,1069783,0,-5.11,
REN.W,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
REP,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
RES,10/3/2011,23:18:27,15.071,16.61,1553464,1637350,-7.35,
RETL,10/3/2011,23:18:27,52.19,53.57,950,1433,-3.12,
RETS,10/3/2011,23:18:27,23.566,25.00,7025,5956,+4.17,
REV,10/3/2011,23:18:27,11.31,12.57,86075,111358,-8.12,
REW,10/3/2011,23:18:27,62.93,66.62,54320,30839,+5.03,
REX,10/3/2011,23:18:27,15.93,17.07,45534,47638,-5.39,
REZ,10/3/2011,23:18:27,37.04,39.0804,80411,62083,-4.49,
RF,10/3/2011,23:18:27,3.02,3.33,39223448,24162800,-9.31,
RFA,10/3/2011,23:18:27,12.85,13.19,5771,1655,+2.46,
RFG,10/3/2011,23:18:27,69.35,73.45,483754,194925,-5.25,
RFI,10/3/2011,23:18:27,10.50,11.26,39477,24022,-6.60,
RFV,10/3/2011,23:18:27,26.07,27.42,10481,13900,-5.75,
RGA,10/3/2011,23:18:27,44.95,46.65,987387,625372,-2.09,
RGC,10/3/2011,23:18:27,11.87,12.22,3701689,2533610,+2.04,
RGI,10/3/2011,23:18:27,43.50,44.89,3977,13095,-4.32,
RGN,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
RGR,10/3/2011,23:18:27,24.62,26.959,379306,311486,-5.20,
RGS,10/3/2011,23:18:27,13.92,14.52,826153,570073,-1.14,
RHB,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
RHI,10/3/2011,23:18:27,20.445,21.41,2128286,2207900,-2.87,
RHS,10/3/2011,23:18:27,56.66,57.52,2336,6222,-1.84,
RHT,10/3/2011,23:18:27,40.42,42.48,2665678,2957840,-4.26,
RIC,10/3/2011,23:18:27,10.40,11.25,782918,581119,-0.85,
RIF,10/3/2011,23:18:27,25.64,27.00,13699,13148,-4.30,
RIG,10/3/2011,23:18:27,45.90,47.96,4973453,4750180,-3.83,
RIH,9/30/2011,23:18:27,N/A,N/A,0,1844,0.00,
RIO,10/3/2011,23:18:27,42.28,44.16,6918979,3611050,-4.04,
RIT,10/3/2011,23:18:27,8.21,8.69,64507,38200,-5.41,
RJA,10/3/2011,23:18:27,8.95,9.106,513999,684495,+0.67,
RJF,10/3/2011,23:18:27,24.11,26.25,1999506,1019440,-7.13,
RJI,10/3/2011,23:18:27,7.90,8.15,1750468,573281,-0.37,
RJN,10/3/2011,23:18:27,5.76,5.94,155201,117531,-1.70,
RJZ,10/3/2011,23:18:27,9.76,10.43,52372,59903,+0.20,
RKH,10/3/2011,23:18:27,59.88,63.36,331800,283528,-4.27,
RKT,10/3/2011,23:18:27,45.71,48.94,1071710,1055070,-6.04,
RL,10/3/2011,23:18:27,125.64,132.28,1393922,1473750,-3.11,
RLD,10/3/2011,23:18:27,8.74,9.45,635361,986238,-5.99,
RLH,10/3/2011,23:18:27,6.29,6.85,43124,43933,-4.62,
RLI,10/3/2011,23:18:27,61.49,64.63,125901,108067,-3.27,
RMD,10/3/2011,23:18:27,27.05,28.69,1037123,1207180,-6.04,
RMT,10/3/2011,23:18:27,7.30,7.65,94601,85012,-4.45,
RNE,10/3/2011,23:18:27,13.36,13.78,22131,15684,-1.03,
RNJ,10/3/2011,23:18:27,12.08,12.16,2778,1777,+0.17,
RNN,10/3/2011,23:18:27,0.95,1.0605,248768,361695,-2.00,
RNO,10/3/2011,23:18:27,16.23,17.80,75246,90742,-6.29,
RNP,10/3/2011,23:18:27,12.33,12.93,195483,127298,-3.89,
RNR,10/3/2011,23:18:27,60.79,63.74,694187,573405,-4.50,
RNY,10/3/2011,23:18:27,14.06,14.13,422,2109,+0.50,
ROC,10/3/2011,23:18:27,30.97,33.35,2694625,1234570,-5.64,
ROG,10/3/2011,23:18:27,36.77,39.4299,176545,114197,-5.32,
ROI,10/3/2011,23:18:27,30.57,32.00,1359,5195,-4.28,
ROK,10/3/2011,23:18:27,54.44,56.28,2644490,2029180,-2.59,
ROL,10/3/2011,23:18:27,17.50,19.28,523766,329023,-6.47,
ROM,10/3/2011,23:18:27,48.79,51.9435,101986,73702,-4.89,
ROP,10/3/2011,23:18:27,65.96,69.03,840605,709948,-3.64,
ROX,10/3/2011,23:18:27,0.21,0.23,19552,29091,-4.55,
RPC,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
RPG,10/3/2011,23:18:27,38.23,39.61,1417752,175803,-3.34,
RPI,10/3/2011,23:18:27,1.67,1.67,240,5256,+6.37,
RPM,10/3/2011,23:18:27,18.00,19.10,1666285,963809,-3.53,
RPT,10/3/2011,23:18:27,7.60,8.30,229448,262277,-7.32,
RPV,10/3/2011,23:18:27,24.08,25.22,100931,57838,-5.31,
RPX,9/26/2011,23:18:27,N/A,N/A,0,717,0.00,
RQI,10/3/2011,23:18:27,7.26,7.72,525175,378389,-5.08,
RRC,10/3/2011,23:18:27,55.56,57.96,2803554,3447690,-4.69,
RRI,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
RRR,10/3/2011,23:18:27,7.00,7.30,2128818,1521170,-1.12,
RRTS,10/3/2011,23:18:27,12.98,14.00,83625,75411,-5.39,
RS,10/3/2011,23:18:27,31.78,34.27,926463,791412,-5.79,
RSG,10/3/2011,23:18:27,26.95,28.19,3948297,3461040,-3.96,
RSH,10/3/2011,23:18:27,10.84,11.68,4383588,3424150,-5.94,
RSO,10/3/2011,23:18:27,4.55,5.09,1612458,962298,-9.00,
RSP,10/3/2011,23:18:27,39.89,41.67,2085312,1550310,-3.65,
RST,10/3/2011,23:18:27,8.60,9.20,240987,137289,-3.39,
RSU,10/3/2011,23:18:27,30.64,32.599,118537,115284,-5.81,
RSW,10/3/2011,23:18:27,39.44,43.70,226760,164223,+5.91,
RSX,10/3/2011,23:18:27,24.74,25.62,5415858,5032000,-1.98,
RSY,10/3/2011,23:18:27,6.24,6.24,500,834,-4.73,
RT,10/3/2011,23:18:27,6.69,7.14,1074165,906330,-6.01,
RTH,10/3/2011,23:18:27,100.29,103.54,926600,1050650,-2.05,
RTI,10/3/2011,23:18:27,20.93,23.90,772075,659089,-10.16,
RTK,10/3/2011,23:18:27,0.75,0.80,1579260,1107150,-3.86,
RTL,10/3/2011,23:18:27,24.08,25.04,4479,0,-5.53,
RTM,10/3/2011,23:18:27,47.62,48.85,42305,7031,-2.82,
RTN,10/3/2011,23:18:27,39.46,40.78,3303166,3687860,-2.32,
RTN.W,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
RTR,10/3/2011,23:18:27,29.71,30.73,9356,13206,-4.81,
RTS,9/28/2011,23:18:27,N/A,N/A,0,1225,0.00,
RUK,10/3/2011,23:18:27,30.271,31.01,52079,67570,-0.30,
RVI,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
RVP,10/3/2011,23:18:27,1.23,1.30,1100,7583,-8.89,
RVR,10/3/2011,23:18:27,19.01,19.45,1230,6214,-1.86,
RVT,10/3/2011,23:18:27,10.45,11.05,410850,235728,-4.60,
RWC,10/3/2011,23:18:27,0.99,1.04,11759,12075,+3.06,
RWG,10/3/2011,23:18:27,28.03,28.03,100,853,-0.78,
RWJ,10/3/2011,23:18:27,25.86,27.1335,35771,31338,-4.61,
RWK,10/3/2011,23:18:27,23.62,24.97,33079,51200,-5.22,
RWL,10/3/2011,23:18:27,20.00,21.00,38627,46264,-4.17,
RWM,10/3/2011,23:18:27,35.44,37.74,6989048,2641680,+5.16,
RWO,10/3/2011,23:18:27,31.21,32.5699,87639,102102,-3.85,
RWR,10/3/2011,23:18:27,53.77,56.94,233797,277480,-4.76,
RWT,10/3/2011,23:18:27,10.29,11.26,1072799,736611,-7.61,
RWV,10/3/2011,23:18:27,32.50,33.33,4048,5431,-4.64,
RWW,10/3/2011,23:18:27,21.09,22.15,2309,3145,-6.39,
RWX,10/3/2011,23:18:27,31.39,32.36,459572,441603,-1.90,
RXD,10/3/2011,23:18:27,26.086,27.36,3226,5027,+6.88,
RXI,10/3/2011,23:18:27,45.40,46.53,11442,37050,-3.25,
RXL,10/3/2011,23:18:27,47.88,51.41,13887,20339,-6.87,
RY,10/3/2011,23:18:27,44.19,45.56,1385196,1059600,-3.11,
RYE,10/3/2011,23:18:27,49.45,51.19,6756,11811,-5.36,
RYF,10/3/2011,23:18:27,20.62,21.434,2391,5433,-4.62,
RYH,10/3/2011,23:18:27,59.726,62.38,181093,37220,-4.12,
RYJ,10/3/2011,23:18:27,16.76,17.63,31926,25352,-6.03,
RYL,10/3/2011,23:18:27,9.58,10.65,1891699,1340780,-9.95,
RYN,10/3/2011,23:18:27,35.64,37.3256,1263154,1043570,-3.10,
RYT,10/3/2011,23:18:27,43.80,45.2755,7343,21339,-3.42,
RYU,10/3/2011,23:18:27,50.90,52.10,17363,7898,-2.99,
RZ,N/A,23:18:27,N/A,N/A,N/A,0,N/A,
RZG,10/3/2011,23:18:27,40.90,43.16,26106,76855,-5.13,
RZV,10/3/2011,23:18:27,28.72,30.74,19087,16136,-6.76,
S,10/3/2011,23:18:27,2.72,3.05,97298192,64141500,-10.20,
SA,10/3/2011,23:18:27,20.98,22.94,269461,273180,-5.16,
SAA,10/3/2011,23:18:27,28.66,32.02,23835,36269,-9.92,
SAB,9/30/2011,23:18:27,N/A,N/A,0,1072,0.00,
SAH,10/3/2011,23:18:27,10.38,10.86,1039229,713989,-2.97,
SAI,10/3/2011,23:18:27,11.31,11.76,3564578,3451490,-4.15,
SAL,10/3/2011,23:18:27,23.10,23.13,200,802,-6.55,
SAM,10/3/2011,23:18:27,71.95,73.85,179042,131156,-0.78,
SAN,10/3/2011,23:18:27,68.37,74.05,479041,202070,-6.78,
SAP,10/3/2011,23:18:27,48.39,50.55,1836682,2260370,-4.41,
SAR,10/3/2011,23:18:27,16.50,16.64,3699,6895,0.00,
SB,10/3/2011,23:18:27,5.55,6.12,243733,135880,-8.24,
SBA,9/27/2011,23:18:27,N/A,N/A,0,0,0.00,
SBB,10/3/2011,23:18:27,30.82,32.80,150787,66827,+5.81,
SBH,10/3/2011,23:18:27,16.19,16.92,965109,870833,-1.93,
SBI,10/3/2011,23:18:27,9.52,9.66,19592,17812,+2.11,
SBM,10/3/2011,23:18:27,46.62,48.828,38359,15936,+3.23,
SBND,10/3/2011,23:18:27,8.8065,9.50,281008,64625,-8.19,
SBR,10/3/2011,23:18:27,60.33,63.57,23507,24770,-4.00,
SBS,10/3/2011,23:18:27,46.24,47.50,365660,264603,+0.84,
SBW,10/3/2011,23:18:27,12.61,12.93,50332,34411,-2.54,
SBX,10/3/2011,23:18:27,6.82,7.23,177747,109152,-4.72,
SCC,10/3/2011,23:18:27,20.808,22.34,49443,40752,+5.98,
SCCO,10/3/2011,23:18:27,24.01,25.21,3034473,3013980,-3.84,
SCD,10/3/2011,23:18:27,11.10,11.44,162293,98469,-2.97,
SCG,10/3/2011,23:18:27,39.45,40.91,1144461,1177200,-2.37,
SCHA,10/3/2011,23:18:27,27.15,28.85,620373,236730,-5.29,
SCHB,10/3/2011,23:18:27,26.23,27.254,431064,438552,-3.17,
SCHC,10/3/2011,23:18:27,22.861,23.53,24800,39064,-2.89,
SCHE,10/3/2011,23:18:27,21.17,21.86,117207,145619,-2.49,
SCHF,10/3/2011,23:18:27,22.40,23.08,126153,169588,-2.73,
SCHG,10/3/2011,23:18:27,26.02,26.92,104801,111339,-2.94,
SCHO,10/3/2011,23:18:27,50.46,50.51,48763,104094,+0.02,
SCHP,10/3/2011,23:18:27,54.48,54.97,57691,44378,+1.01,
SCHR,10/3/2011,23:18:27,53.207,53.46,243338,38620,+0.62,
SCHV,10/3/2011,23:18:27,24.70,25.634,76337,75492,-2.98,
SCHW,10/3/2011,23:18:27,10.91,11.41,15693184,19150900,-3.02,
SCHX,10/3/2011,23:18:27,26.03,27.04,514085,345903,-3.05,
SCI,10/3/2011,23:18:27,8.68,9.33,1470853,1017350,-5.13,
SCIF,10/3/2011,23:18:27,11.7001,12.07,132245,48692,-1.18,
SCIN,10/3/2011,23:18:27,14.35,14.6901,6800,22508,-1.98,
SCJ,10/3/2011,23:18:27,45.20,45.85,3561,12842,-1.04,
SCL,10/3/2011,23:18:27,64.64,68.21,51030,40492,-2.50,
SCO,10/3/2011,23:18:27,63.92,68.68,953443,1541760,+5.04,
SCPB,10/3/2011,23:18:27,30.19,30.25,140200,91216,-0.07,
SCR,10/3/2011,23:18:27,9.15,9.60,40645,73577,-7.55,
SCS,10/3/2011,23:18:27,6.11,6.82,1592166,1050910,-2.69,
SCT,9/27/2011,23:18:27,N/A,N/A,0,0,0.00,
